Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),ECEF Error X (m),ECEF Error Y (m),ECEF Error Z (m),Body Azimuth (rad),Body Elevation (rad),Range (m),PSR (m),ADR,Clock Correction (s),Clock Noise (m),Delta Af0 (s),Delta Af1 (s/s),Iono Correction (m),Tropo Correction (m),PSR Offset (m),Receiver Antenna Azimuth (rad),Receiver Antenna Elevation (rad),Receiver Antenna Gain (dBi),SV Antenna Azimuth (rad),SV Antenna Elevation (rad),Relative Power Level (incl. Receiver Antenna gain) (dB),Doppler Frequency (Hz),PSR Change Rate (m/s),Receiver Carrier Phase Offset (rad),Satellite Carrier Phase Offset (rad),GPS TOW,GPS Week Number,SBAS t0,Calibration offset (m),PSR satellite time (ms)
500,-10567481.69218,-22946059.93819,-8217583.814749,0,0,0,-1.776467870385,1.21523631855,19196741.82741,19196771.8969404,100879692.7036,-9.252643877157e-08,0,0,0,2.330800721627,4.723105151924e-83,0,1.726133494077,1.21573665564,3.983756204085,0.7895693355013,1.469523326732,6.944621758344,-1483.748008013,282.3478579521,0,0,259182.500,2296,86368,0,435.9664615147
600,-10567476.64969,-22946167.26918,-8217290.02684,0,0,0,-1.776087095377,1.215221738673,19196770.11581,19196800.1852092,100879841.3608,-9.252643242088e-08,0,0,0,2.330668868437,4.722515862407e-83,0,1.726526594473,1.215722190345,3.983717001828,0.7899700873639,1.46951933645,6.94466228097,-1489.396767568,283.4227811545,0,0,259182.600,2296,86368,0,535.9663671552
700,-10567471.60709,-22946274.59658,-8216996.237184,0,0,0,-1.775706357367,1.215207104301,19196798.51171,19196828.5809697,100879990.583,-9.252642607043e-08,0,0,0,2.33053704874,4.721926573801e-83,0,1.726919664697,1.215707670408,3.983677651486,0.7903708059108,1.469515331275,6.944702952218,-1495.045478181,284.4976950437,0,0,259182.700,2296,86368,0,635.9662724371
800,-10567466.56437,-22946381.92039,-8216702.445782,0,0,0,-1.775325656474,1.215192415442,19196827.01509,19196857.0842218,100880140.3699,-9.25264197202e-08,0,0,0,2.330405262539,4.721337286153e-83,0,1.7273127021,1.215693095969,3.983638153438,0.7907715381769,1.46951131121,6.944743772419,-1500.694218159,285.5726145208,0,0,259182.800,2296,86368,0,735.9661773605
900,-10567461.52153,-22946489.24062,-8216408.652634,0,0,0,-1.77494499282,1.215177672101,19196855.62597,19196885.6949652,100880290.7218,-9.25264133702e-08,0,0,0,2.330273509834,4.720747999502e-83,0,1.727705710177,1.215678466936,3.983598507439,0.7911722084942,1.469507276256,6.944784741276,-1506.342889619,286.6475209594,0,0,259182.900,2296,86368,0,835.9660819254
1000,-10567456.47857,-22946596.55727,-8216114.85774,0,0,0,-1.774564366523,1.215162874285,19196884.34434,19196914.4131173,100880441.639,-9.252640702043e-08,0,0,0,2.330059521814,4.720158713886e-83,0,1.728098682756,1.215663783346,3.983558713582,0.7915728351092,1.469503226416,6.944825858837,-1512.207725153,287.7635620534,0,0,259183.000,2296,86368,0,935.9659861319
1100,-10567451.43548,-22946703.87032,-8215821.061099,0,0,0,-1.774183777705,1.215148022003,19196913.1702,19196943.2388423,100880593.1205,-9.252640067088e-08,0,0,0,2.329927839058,4.719569429348e-83,0,1.72849162634,1.215649045143,3.983518771719,0.7919734186175,1.469499161691,6.944867124903,-1517.640242328,288.7973356992,0,0,259183.100,2296,86368,0,1035.96588998
1200,-10567446.39228,-22946811.17979,-8215527.262712,0,0,0,-1.773803226485,1.215133115259,19196942.10355,19196972.1720578,100880745.167,-9.252639432157e-08,0,0,0,2.329796189807,4.718980145927e-83,0,1.728884537484,1.215634252405,3.983478682061,0.7923739905908,1.469495082084,6.944908539636,-1523.288874635,289.8722346872,0,0,259183.200,2296,86368,0,1135.965793469
1300,-10567441.34896,-22946918.48568,-8215233.462579,0,0,0,-1.773422712983,1.215118154063,19196971.14439,19197001.2127633,100880897.7783,-9.252638797248e-08,0,0,0,2.329664574061,4.718390863664e-83,0,1.729277417801,1.215619405078,3.983438444466,0.7927745533054,1.469490987597,6.944950102843,-1528.937516731,290.9471355379,0,0,259183.300,2296,86368,0,1235.965696599
1400,-10567436.30552,-22947025.78798,-8214939.6607,0,0,0,-1.773042237318,1.215103138421,19197000.29271,19197030.3609587,100881050.9545,-9.252638162362e-08,0,0,0,2.329532991824,4.717801582601e-83,0,1.729670264955,1.215604503257,3.983398059182,0.7931750736984,1.469486878233,6.944991814724,-1534.586149038,292.0220345259,0,0,259183.400,2296,86368,0,1335.965599372
