Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),ECEF Error X (m),ECEF Error Y (m),ECEF Error Z (m),Body Azimuth (rad),Body Elevation (rad),Range (m),PSR (m),ADR,Clock Correction (s),Clock Noise (m),Delta Af0 (s),Delta Af1 (s/s),Iono Correction (m),Tropo Correction (m),PSR Offset (m),Receiver Antenna Azimuth (rad),Receiver Antenna Elevation (rad),Receiver Antenna Gain (dBi),SV Antenna Azimuth (rad),SV Antenna Elevation (rad),Relative Power Level (incl. Receiver Antenna gain) (dB),Doppler Frequency (Hz),PSR Change Rate (m/s),Receiver Carrier Phase Offset (rad),Satellite Carrier Phase Offset (rad),GPS TOW,GPS Week Number,SBAS t0,Calibration offset (m),PSR satellite time (ms)
500,11924921.30041,-22970204.55195,14364242.48621,0,0,0,0.6791324769434,0.3224412920899,26236504.89177,26438112.7764273,138933167.1549,-0.0006724746296135,0,0,0,5.062505715189,1.381614835857e-82,0,-2.097586804735,0.321984387169,-3.279779933031,1.458382296078,1.320992577839,-1.355283674781,-15251.07488513,2902.183054015,0,0,259182.500,2296,86368,0,411.8119483298
600,11925025.08409,-22970304.95196,14363995.73055,0,0,0,0.679082340508,0.3223979337821,26236795.11998,26438403.0047047,138934692.3148,-0.0006724746298239,0,0,0,5.062503715537,1.38161014742e-82,0,-2.097623991724,0.3219408940348,-3.280244863999,1.458290781401,1.320988882717,-1.356087299385,-15252.1233357,2902.382567525,0,0,259182.600,2296,86368,0,511.8109802325
700,11925128.86511,-22970405.35117,14363748.97268,0,0,0,0.6790322054868,0.3223545736433,26237085.36815,26438693.2529304,138936217.5796,-0.0006724746300343,0,0,0,5.062501700481,1.381605441308e-82,0,-2.09766117282,0.3218973989215,-3.280709816123,1.45819925033,1.320985187915,-1.356890929653,-15253.1715122,2902.582028881,0,0,259182.700,2296,86368,0,611.8100120686
800,11925232.64346,-22970505.74958,14363502.2126,0,0,0,0.6789820718792,0.3223112116739,26237375.63626,26438983.5211012,138937742.9491,-0.0006724746302448,0,0,0,5.062499670027,1.381600717535e-82,0,-2.097698348009,0.3218539022631,-3.281174784763,1.458107694934,1.320981493434,-1.357694560938,-15254.21958103,2902.781469747,0,0,259182.800,2296,86368,0,711.8090438383
900,11925336.41915,-22970606.1472,14363255.45032,0,0,0,0.6789319396843,0.3222678478746,26237665.92431,26439273.809214,138939268.4235,-0.0006724746304552,0,0,0,5.062497624178,1.381595976114e-82,0,-2.097735515596,0.3218104037315,-3.281639773428,1.458016166105,1.320977799273,-1.358498196738,-15255.26737579,2902.98085846,0,0,259182.900,2296,86368,0,811.8080755413
1000,11925440.19218,-22970706.54402,14363008.68583,0,0,0,0.6788818089016,0.3222244822458,26237956.2323,26439564.1170601,138940794.0037,-0.0006724746306656,0,0,0,5.062289926864,1.381591217058e-82,0,-2.09777268096,0.3217669034476,-3.282104780824,1.45792465545,1.320974105433,-1.35930183575,-15256.85550242,2903.28306891,0,0,259183.000,2296,86368,0,911.8071071786
1100,11925543.96255,-22970806.94005,14362761.91913,0,0,0,0.6788316795302,0.3221811147881,26238246.56023,26439854.4450475,138942319.6876,-0.0006724746308761,0,0,0,5.062287840433,1.381586440381e-82,0,-2.09780983878,0.3217234011845,-3.282569809378,1.457833151381,1.320970411913,-1.360105480394,-15257.36270102,2903.379585594,0,0,259183.100,2296,86368,0,1011.806138749
1200,11925647.73025,-22970907.33529,14362515.15022,0,0,0,0.6787815515694,0.3221377455022,26238536.90809,26440144.7929675,138943845.4762,-0.0006724746310865,0,0,0,5.062285738623,1.381581646096e-82,0,-2.097846990994,0.3216798971813,-3.283034856532,1.457741631562,1.320966718715,-1.360909128102,-15258.41005531,2903.578890488,0,0,259183.200,2296,86368,0,1111.805170252
1300,11925751.49529,-22971007.72972,14362268.3791,0,0,0,0.6787314250185,0.3220943743885,26238827.27587,26440435.160817,138945371.3696,-0.0006724746312969,0,0,0,5.062283621441,1.381576834216e-82,0,-2.097884137011,0.3216363912439,-3.283499924363,1.457650102293,1.320963025837,-1.361712780942,-15259.45726277,2903.778167441,0,0,259183.300,2296,86368,0,1211.804201689
1400,11925855.25767,-22971108.12336,14362021.60578,0,0,0,0.6786812998768,0.3220510014475,26239117.66359,26440725.5485927,138946897.3677,-0.0006724746315074,0,0,0,5.062281488889,1.381572004755e-82,0,-2.097921277436,0.3215928836481,-3.283965009922,1.457558598963,1.320959333281,-1.362516435956,-15260.50433319,2903.977418318,0,0,259183.400,2296,86368,0,1311.80323306
1500,11925959.01738,-22971208.51621,14361774.83025,0,0,0,0.6786311761436,0.32200762668,26239408.07123,26441015.9562917,138948423.4704,-0.0006724746317178,0,0,0,5.062279340975,1.381567157725e-82,0,-2.09795841009,0.3215493740569,-3.284430116811,1.457467082476,1.320955641046,-1.363320096738,-15261.55118828,2904.176628217,0,0,259183.500,2296,86368,0,1411.802264364
1600,11926062.77443,-22971308.90826,14361528.05251,0,0,0,0.6785810538181,0.3219642500863,26239698.49879,26441306.3839106,138949949.6779,-0.0006724746319282,0,0,0,5.062277177701,1.381562293142e-82,0,-2.097995540852,0.3215058628828,-3.284895240621,1.457375607053,1.320951949133,-1.36412375887,-15262.5979259,2904.375815764,0,0,259183.600,2296,86368,0,1511.801295602
1700,11926166.52882,-22971409.29951,14361281.27257,0,0,0,0.6785309328997,0.3219208716671,26239988.94626,26441596.8314464,138951475.99,-0.0006724746321387,0,0,0,5.062274999073,1.381557411017e-82,0,-2.0980326639,0.3214623495691,-3.285360387302,1.457284111377,1.320948257541,-1.364927428293,-15263.64445797,2904.574964195,0,0,259183.700,2296,86368,0,1611.800326773
1800,11926270.28055,-22971509.68997,14361034.49042,0,0,0,0.6784808133875,0.321877491423,26240279.41365,26441887.298896,138953002.4068,-0.0006724746323491,0,0,0,5.062272805095,1.381552511364e-82,0,-2.09806978104,0.321418834644,-3.285825551209,1.457192607936,1.32094456627,-1.365731099353,-15264.6909411,2904.774103314,0,0,259183.800,2296,86368,0,1711.799357878
1900,11926374.02961,-22971610.07963,14360787.70606,0,0,0,0.6784306952809,0.3218341093544,26240569.90095,26442177.7862562,138954528.9282,-0.0006724746325595,0,0,0,5.062270595773,1.381547594197e-82,0,-2.098106892045,0.32137531777,-3.28629073595,1.457101099875,1.320940875321,-1.366534775649,-15265.73707185,2904.973175377,0,0,259183.900,2296,86368,0,1811.798388917
2000,11926477.77601,-22971710.4685,14360540.91949,0,0,0,0.6783805785792,0.321790725462,26240860.40815,26442468.2933181,138956055.5553,-0.00067247463277,0,0,0,5.062062627185,1.381542659529e-82,0,-2.098143996101,0.3213317991354,-3.286755939511,1.457009608852,1.320937184695,-1.367338455158,-15267.3237694,2905.275113881,0,0,259184.000,2296,86384,0,1911.797419889
2100,11926581.51975,-22971810.85657,14360294.13072,0,0,0,0.6783304632816,0.3217473397463,26241150.93527,26442758.82049,138957582.2859,-0.0006724746329804,0,0,0,5.0620603774,1.381537707375e-82,0,-2.098181097385,0.3212882787071,-3.287221162246,1.456918158968,1.32093349439,-1.368142138226,-15267.82907886,2905.371271074,0,0,259184.100,2296,86384,0,2011.796450795
2200,11926685.26082,-22971911.24384,14360047.33974,0,0,0,0.6782803493874,0.3217039522078,26241441.48228,26443049.3675631,138959109.1211,-0.0006724746331908,0,0,0,5.062058112288,1.381532737745e-82,0,-2.09821819156,0.3212447564406,-3.28768640463,1.456826689108,1.320929804407,-1.368945825319,-15268.87486702,2905.570277944,0,0,259184.200,2296,86384,0,2111.795481634
2300,11926788.99923,-22972011.63032,14359800.54655,0,0,0,0.6782302368958,0.3216605628471,26241732.04919,26443339.9345343,138960636.0609,-0.0006724746334013,0,0,0,5.062055831851,1.381527750655e-82,0,-2.098255279669,0.3212012323909,-3.288151666077,1.456735184225,1.320926114746,-1.369749515843,-15269.92042027,2905.769240111,0,0,259184.300,2296,86384,0,2211.794512407
