datetime_gps,dR_m,dT_m,dN_m,d3_m
2024-01-10T00:05:12.500000,-2848.65100,-70637.39350,10784.98821,71512.74113
2024-01-10T00:05:13.500000,-2847.62561,-70632.79715,10778.25152,71507.14447
2024-01-10T00:05:14.500000,-2846.59883,-70628.19592,10771.50224,71501.54155
2024-01-10T00:05:15.500000,-2845.57069,-70623.58981,10764.74037,71495.93237
2024-01-10T00:05:16.500000,-2844.54118,-70618.97881,10757.96592,71490.31692
2024-01-10T00:05:17.500000,-2843.51031,-70614.36294,10751.17887,71484.69523
2024-01-10T00:05:18.500000,-2842.47811,-70609.74219,10744.37923,71479.06728
2024-01-10T00:05:19.500000,-2841.44456,-70605.11656,10737.56700,71473.43308
2024-01-10T00:05:20.500000,-2840.40970,-70600.48604,10730.74220,71467.79264
2024-01-10T00:05:21.500000,-2839.37352,-70595.85064,10723.90479,71462.14595
2024-01-10T00:05:22.500000,-2838.33604,-70591.21037,10717.05479,71456.49303
2024-01-10T00:05:23.500000,-2837.29724,-70586.56523,10710.19221,71450.83390
2024-01-10T00:05:24.500000,-2836.25713,-70581.91523,10703.31705,71445.16855
2024-01-10T00:05:25.500000,-2835.21573,-70577.26037,10696.42932,71439.49699
2024-01-10T00:05:26.500000,-2834.17303,-70572.60066,10689.52901,71433.81924
2024-01-10T00:05:27.500000,-2833.12903,-70567.93609,10682.61613,71428.13529
2024-01-10T00:05:28.500000,-2832.08376,-70563.26667,10675.69069,71422.44517
2024-01-10T00:05:29.500000,-2831.03720,-70558.59241,10668.75269,71416.74887
2024-01-10T00:05:30.500000,-2829.98935,-70553.91334,10661.80199,71411.04641
2024-01-10T00:05:31.500000,-2828.94023,-70549.22941,10654.83891,71405.33779
2024-01-10T00:05:32.500000,-2827.88985,-70544.54064,10647.86330,71399.62303
2024-01-10T00:05:33.500000,-2826.83821,-70539.84703,10640.87515,71393.90211
2024-01-10T00:05:34.500000,-2825.78532,-70535.14859,10633.87446,71388.17504
2024-01-10T00:05:35.500000,-2824.73119,-70530.44531,10626.86123,71382.44183
2024-01-10T00:05:36.500000,-2823.67582,-70525.73720,10619.83545,71376.70248
2024-01-10T00:05:37.500000,-2822.61924,-70521.02425,10612.79712,71370.95700
2024-01-10T00:05:38.500000,-2821.56143,-70516.30648,10605.74624,71365.20540
2024-01-10T00:05:39.500000,-2820.50242,-70511.58388,10598.68279,71359.44767
2024-01-10T00:05:40.500000,-2819.44221,-70506.85640,10591.60704,71353.68381
2024-01-10T00:05:41.500000,-2818.38081,-70502.12414,10584.51840,71347.91383
2024-01-10T00:05:42.500000,-2817.31822,-70497.38707,10577.41716,71342.13775
2024-01-10T00:05:43.500000,-2816.25446,-70492.64519,10570.30331,71336.35557
2024-01-10T00:05:44.500000,-2815.18953,-70487.89850,10563.17688,71330.56731
2024-01-10T00:05:45.500000,-2814.12343,-70483.14702,10556.03785,71324.77297
2024-01-10T00:05:46.500000,-2813.05618,-70478.39075,10548.88623,71318.97257
2024-01-10T00:05:47.500000,-2811.98777,-70473.62968,10541.72204,71313.16610
2024-01-10T00:05:48.500000,-2810.91822,-70468.86383,10534.54527,71307.35358
2024-01-10T00:05:49.500000,-2809.84754,-70464.09319,10527.35595,71301.53502
2024-01-10T00:05:50.500000,-2808.77572,-70459.31784,10520.15372,71295.71043
2024-01-10T00:05:51.500000,-2807.70278,-70454.53765,10512.93938,71289.87982
2024-01-10T00:05:52.500000,-2806.62871,-70449.75268,10505.71253,71284.04319
2024-01-10T00:05:53.500000,-2805.55354,-70444.96292,10498.47319,71278.20053
2024-01-10T00:05:54.500000,-2804.47725,-70440.16838,10491.22134,71272.35186
2024-01-10T00:05:55.500000,-2803.39986,-70435.36906,10483.95699,71266.49718
2024-01-10T00:05:56.500000,-2802.32138,-70430.56496,10476.68014,71260.63649
2024-01-10T00:05:57.500000,-2801.24180,-70425.75608,10469.39077,71254.76980
2024-01-10T00:05:58.500000,-2800.16114,-70420.94243,10462.08889,71248.89710
2024-01-10T00:05:59.500000,-2799.07939,-70416.12399,10454.77448,71243.01841
2024-01-10T00:06:00.500000,-2797.99657,-70411.30072,10447.44792,71237.13373
2024-01-10T00:06:01.500000,-2796.91268,-70406.47274,10440.10835,71231.24305
2024-01-10T00:06:02.500000,-2795.82772,-70401.64000,10432.75619,71225.34639
2024-01-10T00:06:03.500000,-2794.74171,-70396.80250,10425.39145,71219.44376
2024-01-10T00:06:04.500000,-2793.65464,-70391.96024,10418.01413,71213.53517
2024-01-10T00:06:05.500000,-2792.56653,-70387.11324,10410.62422,71207.62062
2024-01-10T00:06:06.500000,-2791.47737,-70382.26148,10403.22173,71201.70012
2024-01-10T00:06:07.500000,-2790.38718,-70377.40499,10395.80668,71195.77368
2024-01-10T00:06:08.500000,-2789.29595,-70372.54375,10388.37907,71189.84131
2024-01-10T00:06:09.500000,-2788.20371,-70367.67777,10380.93891,71183.90301
2024-01-10T00:06:10.500000,-2787.11045,-70362.80712,10373.48585,71177.95880
2024-01-10T00:06:11.500000,-2786.01618,-70357.93167,10366.02071,71172.00869
2024-01-10T00:06:12.500000,-2784.92091,-70353.05149,10358.54308,71166.05267
2024-01-10T00:06:13.500000,-2783.82464,-70348.16658,10351.05298,71160.09077
2024-01-10T00:06:14.500000,-2782.72739,-70343.27695,10343.55041,71154.12299
2024-01-10T00:06:15.500000,-2781.62917,-70338.38259,10336.03536,71148.14933
2024-01-10T00:06:16.500000,-2780.52997,-70333.48352,10328.50784,71142.16981
2024-01-10T00:06:17.500000,-2779.42982,-70328.57973,10320.96784,71136.18443
2024-01-10T00:06:18.500000,-2778.32871,-70323.67124,10313.41536,71130.19320
2024-01-10T00:06:19.500000,-2777.22666,-70318.75805,10305.85040,71124.19612
2024-01-10T00:06:20.500000,-2776.12368,-70313.84011,10298.27324,71118.19321
2024-01-10T00:06:21.500000,-2775.01977,-70308.91754,10290.68322,71112.18448
2024-01-10T00:06:22.500000,-2773.91494,-70303.99027,10283.08068,71106.16992
2024-01-10T00:06:23.500000,-2772.80919,-70299.05833,10275.46561,71100.14955
2024-01-10T00:06:24.500000,-2771.70252,-70294.12171,10267.83800,71094.12338
2024-01-10T00:06:25.500000,-2770.59496,-70289.18042,10260.19786,71088.09141
2024-01-10T00:06:26.500000,-2769.48649,-70284.23446,10252.54518,71082.05365
2024-01-10T00:06:27.500000,-2768.37713,-70279.28383,10244.87998,71076.01011
2024-01-10T00:06:28.500000,-2767.26688,-70274.32854,10237.20225,71069.96079
2024-01-10T00:06:29.500000,-2766.15575,-70269.36858,10229.51200,71063.90570
2024-01-10T00:06:30.500000,-2765.04374,-70264.40399,10221.80907,71057.84485
2024-01-10T00:06:31.500000,-2763.93086,-70259.43471,10214.09384,71051.77825
2024-01-10T00:06:32.500000,-2762.81712,-70254.46076,10206.36612,71045.70589
2024-01-10T00:06:33.500000,-2761.70252,-70249.48216,10198.62592,71039.62778
2024-01-10T00:06:34.500000,-2760.58707,-70244.49889,10190.87325,71033.54393
2024-01-10T00:06:35.500000,-2759.47079,-70239.51096,10183.10811,71027.45433
2024-01-10T00:06:36.500000,-2758.35367,-70234.51836,10175.33051,71021.35901
2024-01-10T00:06:37.500000,-2757.23573,-70229.52111,10167.54043,71015.25795
2024-01-10T00:06:38.500000,-2756.11697,-70224.51919,10159.73789,71009.15117
2024-01-10T00:06:39.500000,-2754.99740,-70219.51262,10151.92289,71003.03868
2024-01-10T00:06:40.500000,-2753.87703,-70214.50138,10144.09548,70996.92047
2024-01-10T00:06:41.500000,-2752.75587,-70209.48549,10136.25554,70990.79654
2024-01-10T00:06:42.500000,-2751.63392,-70204.46495,10128.40313,70984.66693
2024-01-10T00:06:43.500000,-2750.51117,-70199.43977,10120.53826,70978.53162
2024-01-10T00:06:44.500000,-2749.38765,-70194.40996,10112.66092,70972.39064
2024-01-10T00:06:45.500000,-2748.26334,-70189.37551,10104.77110,70966.24398
2024-01-10T00:06:46.500000,-2747.13826,-70184.33644,10096.86882,70960.09167
2024-01-10T00:06:47.500000,-2746.01241,-70179.29275,10088.95407,70953.93371
2024-01-10T00:06:48.500000,-2744.88580,-70174.24444,10081.02685,70947.77011
2024-01-10T00:06:49.500000,-2743.75843,-70169.19153,10073.08715,70941.60087
2024-01-10T00:06:50.500000,-2742.63030,-70164.13400,10065.13506,70935.42602
2024-01-10T00:06:51.500000,-2741.50141,-70159.07190,10057.17041,70929.24557
2024-01-10T00:06:52.500000,-2740.37179,-70154.00521,10049.19329,70923.05951
2024-01-10T00:06:53.500000,-2739.24144,-70148.93393,10041.20370,70916.86786
2024-01-10T00:06:54.500000,-2738.11038,-70143.85808,10033.20164,70910.67063
2024-01-10T00:06:55.500000,-2736.97862,-70138.77764,10025.18712,70904.46783
2024-01-10T00:06:56.500000,-2735.84615,-70133.69263,10017.16014,70898.25946
2024-01-10T00:06:57.500000,-2734.71301,-70128.60306,10009.12071,70892.04553
2024-01-10T00:06:58.500000,-2733.57918,-70123.50892,10001.06883,70885.82606
2024-01-10T00:06:59.500000,-2732.44468,-70118.41021,9993.00451,70879.60104
2024-01-10T00:07:00.500000,-2731.30954,-70113.30697,9984.92757,70873.37049
2024-01-10T00:07:01.500000,-2730.17375,-70108.19914,9976.83842,70867.13442
2024-01-10T00:07:02.500000,-2729.03732,-70103.08676,9968.73684,70860.89283
2024-01-10T00:07:03.500000,-2727.90024,-70097.96982,9960.62286,70854.64573
2024-01-10T00:07:04.500000,-2726.76251,-70092.84834,9952.49646,70848.39313
2024-01-10T00:07:05.500000,-2725.62415,-70087.72232,9944.35764,70842.13503
2024-01-10T00:07:06.500000,-2724.48515,-70082.59176,9936.20641,70835.87145
2024-01-10T00:07:07.500000,-2723.34551,-70077.45666,9928.04276,70829.60240
2024-01-10T00:07:08.500000,-2722.20525,-70072.31703,9919.86668,70823.32787
2024-01-10T00:07:09.500000,-2721.06436,-70067.17288,9911.67817,70817.04788
2024-01-10T00:07:10.500000,-2719.92284,-70062.02416,9903.47752,70810.76244
2024-01-10T00:07:11.500000,-2718.78069,-70056.87098,9895.26408,70804.47155
2024-01-10T00:07:12.500000,-2717.63793,-70051.71328,9887.03818,70798.17521
2024-01-10T00:07:13.500000,-2716.49458,-70046.55107,9878.79982,70791.87344
2024-01-10T00:07:14.500000,-2715.35064,-70041.38435,9870.54901,70785.56624
2024-01-10T00:07:15.500000,-2714.20612,-70036.21311,9862.28575,70779.25361
2024-01-10T00:07:16.500000,-2713.06103,-70031.03737,9854.01005,70772.93557
2024-01-10T00:07:17.500000,-2711.91538,-70025.85711,9845.72191,70766.61211
2024-01-10T00:07:18.500000,-2710.76918,-70020.67235,9837.42136,70760.28325
2024-01-10T00:07:19.500000,-2709.62244,-70015.48309,9829.10841,70753.94899
2024-01-10T00:07:20.500000,-2708.47517,-70010.28936,9820.78268,70747.60933
2024-01-10T00:07:21.500000,-2707.32740,-70005.09106,9812.44502,70741.26429
2024-01-10T00:07:22.500000,-2706.17911,-69999.88826,9804.09501,70734.91388
2024-01-10T00:07:23.500000,-2705.03031,-69994.68097,9795.73267,70728.55810
2024-01-10T00:07:24.500000,-2703.88100,-69989.46918,9787.35799,70722.19698
2024-01-10T00:07:25.500000,-2702.73121,-69984.25291,9778.97098,70715.83051
2024-01-10T00:07:26.500000,-2701.58092,-69979.03216,9770.57163,70709.45872
2024-01-10T00:07:27.500000,-2700.43014,-69973.80695,9762.15993,70703.08160
2024-01-10T00:07:28.500000,-2699.27889,-69968.57727,9753.73588,70696.69918
2024-01-10T00:07:29.500000,-2698.12716,-69963.34314,9745.29947,70690.31146
2024-01-10T00:07:30.500000,-2696.97496,-69958.10451,9736.85109,70683.91847
2024-01-10T00:07:31.500000,-2695.82229,-69952.86151,9728.38986,70677.52019
2024-01-10T00:07:32.500000,-2694.66917,-69947.61408,9719.91621,70671.11665
2024-01-10T00:07:33.500000,-2693.51559,-69942.36222,9711.43015,70664.70785
2024-01-10T00:07:34.500000,-2692.36156,-69937.10594,9702.93167,70658.29379
2024-01-10T00:07:35.500000,-2691.20710,-69931.84523,9694.42077,70651.87448
2024-01-10T00:07:36.500000,-2690.05220,-69926.58010,9685.89747,70645.44993
2024-01-10T00:07:37.500000,-2688.89688,-69921.31055,9677.36177,70639.02014
2024-01-10T00:07:38.500000,-2687.74113,-69916.03659,9668.81368,70632.58513
2024-01-10T00:07:39.500000,-2686.58497,-69910.75820,9660.25321,70626.14490
2024-01-10T00:07:40.500000,-2685.42839,-69905.47545,9651.67999,70619.69945
2024-01-10T00:07:41.500000,-2684.27142,-69900.18821,9643.09488,70613.24879
2024-01-10T00:07:42.500000,-2683.11405,-69894.89656,9634.49746,70606.79293
2024-01-10T00:07:43.500000,-2681.95629,-69889.60050,9625.88773,70600.33188
2024-01-10T00:07:44.500000,-2680.79815,-69884.30002,9617.26570,70593.86565
2024-01-10T00:07:45.500000,-2679.63964,-69878.99514,9608.63137,70587.39425
2024-01-10T00:07:46.500000,-2678.48076,-69873.68585,9599.98474,70580.91768
2024-01-10T00:07:47.500000,-2677.32151,-69868.37217,9591.32581,70574.43595
2024-01-10T00:07:48.500000,-2676.16191,-69863.05409,9582.65457,70567.94909
2024-01-10T00:07:49.500000,-2675.00196,-69857.73163,9573.97101,70561.45708
2024-01-10T00:07:50.500000,-2673.84168,-69852.40474,9565.27551,70554.95995
2024-01-10T00:07:51.500000,-2672.68106,-69847.07353,9556.56724,70548.45769
2024-01-10T00:07:52.500000,-2671.52011,-69841.73797,9547.84661,70541.95034
2024-01-10T00:07:53.500000,-2670.35885,-69836.39806,9539.11363,70535.43790
2024-01-10T00:07:54.500000,-2669.19728,-69831.05382,9530.36828,70528.92039
2024-01-10T00:07:55.500000,-2668.03541,-69825.70524,9521.61059,70522.39782
2024-01-10T00:07:56.500000,-2666.87324,-69820.35235,9512.84055,70515.87020
2024-01-10T00:07:57.500000,-2665.71079,-69814.99514,9504.05818,70509.33755
2024-01-10T00:07:58.500000,-2664.54806,-69809.63362,9495.26348,70502.79988
2024-01-10T00:07:59.500000,-2663.38506,-69804.26779,9486.45646,70496.25719
2024-01-10T00:08:00.500000,-2662.22179,-69798.89773,9477.63677,70489.70952
2024-01-10T00:08:01.500000,-2661.05827,-69793.52333,9468.80524,70483.15687
2024-01-10T00:08:02.500000,-2659.89450,-69788.14462,9459.96145,70476.59923
2024-01-10T00:08:03.500000,-2658.73048,-69782.76160,9451.10542,70470.03660
2024-01-10T00:08:04.500000,-2657.56622,-69777.37427,9442.23714,70463.46898
2024-01-10T00:08:05.500000,-2656.40173,-69771.98262,9433.35661,70456.89637
2024-01-10T00:08:06.500000,-2655.23702,-69766.58666,9424.46384,70450.31878
2024-01-10T00:08:07.500000,-2654.07208,-69761.18638,9415.55882,70443.73622
2024-01-10T00:08:08.500000,-2652.90693,-69755.78179,9406.64155,70437.14868
2024-01-10T00:08:09.500000,-2651.74157,-69750.37288,9397.71201,70430.55616
2024-01-10T00:08:10.500000,-2650.57600,-69744.95959,9388.77057,70423.95866
2024-01-10T00:08:11.500000,-2649.41024,-69739.54202,9379.81642,70417.35618
2024-01-10T00:08:12.500000,-2648.24428,-69734.12015,9370.84996,70410.74875
2024-01-10T00:08:13.500000,-2647.07815,-69728.69400,9361.87119,70404.13640
2024-01-10T00:08:14.500000,-2645.91183,-69723.26357,9352.88011,70397.51912
2024-01-10T00:08:15.500000,-2644.74534,-69717.82888,9343.87672,70390.89695
2024-01-10T00:08:16.500000,-2643.57870,-69712.38992,9334.86104,70384.26989
2024-01-10T00:08:17.500000,-2642.41189,-69706.94673,9325.83307,70377.63796
2024-01-10T00:08:18.500000,-2641.24494,-69701.49929,9316.79283,70371.00118
2024-01-10T00:08:19.500000,-2640.07784,-69696.04762,9307.74031,70364.35955
2024-01-10T00:08:20.500000,-2638.91061,-69690.59180,9298.67526,70357.71312
2024-01-10T00:08:21.500000,-2637.74326,-69685.13173,9289.59831,70351.06190
2024-01-10T00:08:22.500000,-2636.57579,-69679.66745,9280.50915,70344.40587
2024-01-10T00:08:23.500000,-2635.40820,-69674.19895,9271.40779,70337.74505
2024-01-10T00:08:24.500000,-2634.24052,-69668.72625,9262.29425,70331.07944
2024-01-10T00:08:25.500000,-2633.07273,-69663.24934,9253.16851,70324.40905
2024-01-10T00:08:26.500000,-2631.90486,-69657.76823,9244.03060,70317.73389
2024-01-10T00:08:27.500000,-2630.73691,-69652.28291,9234.88050,70311.05397
2024-01-10T00:08:28.500000,-2629.56889,-69646.79340,9225.71823,70304.36928
2024-01-10T00:08:29.500000,-2628.40080,-69641.29968,9216.54377,70297.67984
2024-01-10T00:08:30.500000,-2627.23266,-69635.80173,9207.35726,70290.98564
2024-01-10T00:08:31.500000,-2626.06446,-69630.29960,9198.15840,70284.28669
2024-01-10T00:08:32.500000,-2624.89622,-69624.79328,9188.94735,70277.58301
2024-01-10T00:08:33.500000,-2623.72795,-69619.28278,9179.72409,70270.87460
2024-01-10T00:08:34.500000,-2622.55964,-69613.76810,9170.48862,70264.16149
2024-01-10T00:08:35.500000,-2621.39130,-69608.24925,9161.24095,70257.44367
2024-01-10T00:08:36.500000,-2620.22295,-69602.72623,9151.98107,70250.72116
2024-01-10T00:08:37.500000,-2619.05458,-69597.19904,9142.70898,70243.99397
2024-01-10T00:08:38.500000,-2617.88621,-69591.66771,9133.42469,70237.26211
2024-01-10T00:08:39.500000,-2616.71784,-69586.13222,9124.12818,70230.52559
2024-01-10T00:08:40.500000,-2615.54947,-69580.59258,9114.81953,70223.78442
2024-01-10T00:08:41.500000,-2614.38111,-69575.04882,9105.49860,70217.03862
2024-01-10T00:08:42.500000,-2613.21276,-69569.50093,9096.16547,70210.28818
2024-01-10T00:08:43.500000,-2612.04444,-69563.94891,9086.82014,70203.53313
2024-01-10T00:08:44.500000,-2610.87615,-69558.39276,9077.46262,70196.77346
2024-01-10T00:08:45.500000,-2609.70790,-69552.83249,9068.09292,70190.00920
2024-01-10T00:08:46.500000,-2608.53968,-69547.26810,9058.71104,70183.24034
2024-01-10T00:08:47.500000,-2607.37151,-69541.69959,9049.31700,70176.46690
2024-01-10T00:08:48.500000,-2606.20339,-69536.12697,9039.91080,70169.68888
2024-01-10T00:08:49.500000,-2605.03534,-69530.55025,9030.49245,70162.90631
2024-01-10T00:08:50.500000,-2603.86735,-69524.96945,9021.06177,70156.11917
2024-01-10T00:08:51.500000,-2602.69943,-69519.38451,9011.61921,70149.32749
2024-01-10T00:08:52.500000,-2601.53159,-69513.79548,9002.16454,70142.53128
2024-01-10T00:08:53.500000,-2600.36383,-69508.20236,8992.69778,70135.73055
2024-01-10T00:08:54.500000,-2599.19617,-69502.60515,8983.21892,70128.92531
2024-01-10T00:08:55.500000,-2598.02859,-69497.00387,8973.72798,70122.11558
2024-01-10T00:08:56.500000,-2596.86113,-69491.39852,8964.22494,70115.30136
2024-01-10T00:08:57.500000,-2595.69377,-69485.78911,8954.70981,70108.48267
2024-01-10T00:08:58.500000,-2594.52653,-69480.17564,8945.18258,70101.65951
2024-01-10T00:08:59.500000,-2593.35941,-69474.55813,8935.64325,70094.83191
2024-01-10T00:09:00.500000,-2592.19242,-69468.93654,8926.09208,70087.99987
2024-01-10T00:09:01.500000,-2591.02556,-69463.31096,8916.52849,70081.16340
2024-01-10T00:09:02.500000,-2589.85885,-69457.68135,8906.95276,70074.32251
2024-01-10T00:09:03.500000,-2588.69230,-69452.04771,8897.36491,70067.47720
2024-01-10T00:09:04.500000,-2587.52593,-69446.41005,8887.76493,70060.62750
2024-01-10T00:09:05.500000,-2586.35973,-69440.76837,8878.15283,70053.77339
2024-01-10T00:09:06.500000,-2585.19372,-69435.12267,8868.52861,70046.91490
2024-01-10T00:09:07.500000,-2584.02791,-69429.47296,8858.89228,70040.05202
2024-01-10T00:09:08.500000,-2582.86230,-69423.81923,8849.24385,70033.18478
2024-01-10T00:09:09.500000,-2581.69691,-69418.16149,8839.58333,70026.31318
2024-01-10T00:09:10.500000,-2580.53175,-69412.49977,8829.91047,70019.43721
2024-01-10T00:09:11.500000,-2579.36683,-69406.83401,8820.22584,70012.55690
2024-01-10T00:09:12.500000,-2578.20215,-69401.16424,8810.52918,70005.67226
2024-01-10T00:09:13.500000,-2577.03769,-69395.49048,8800.82047,69998.78330
2024-01-10T00:09:14.500000,-2575.87347,-69389.81274,8791.09973,69991.89003
2024-01-10T00:09:15.500000,-2574.70948,-69384.13101,8781.36697,69984.99247
2024-01-10T00:09:16.500000,-2573.54574,-69378.44532,8771.62217,69978.09063
2024-01-10T00:09:17.500000,-2572.38223,-69372.75566,8761.86535,69971.18452
2024-01-10T00:09:18.500000,-2571.21898,-69367.06204,8752.09650,69964.27415
2024-01-10T00:09:19.500000,-2570.05597,-69361.36448,8742.31562,69957.35953
2024-01-10T00:09:20.500000,-2568.89320,-69355.66296,8732.52291,69950.44069
2024-01-10T00:09:21.500000,-2567.73068,-69349.95753,8722.71793,69943.51763
2024-01-10T00:09:22.500000,-2566.56843,-69344.24818,8712.90090,69936.59036
2024-01-10T00:09:23.500000,-2565.40646,-69338.53492,8703.07181,69929.65890
2024-01-10T00:09:24.500000,-2564.24478,-69332.81775,8693.23068,69922.72326
2024-01-10T00:09:25.500000,-2563.08341,-69327.09667,8683.37751,69915.78344
2024-01-10T00:09:26.500000,-2561.92235,-69321.37168,8673.51229,69908.83945
2024-01-10T00:09:27.500000,-2560.76162,-69315.64281,8663.63505,69901.89132
2024-01-10T00:09:28.500000,-2559.60123,-69309.91003,8653.74578,69894.93904
2024-01-10T00:09:29.500000,-2558.44119,-69304.17337,8643.84449,69887.98263
2024-01-10T00:09:30.500000,-2557.28152,-69298.43284,8633.93109,69881.02209
2024-01-10T00:09:31.500000,-2556.12223,-69292.68841,8624.00581,69874.05745
2024-01-10T00:09:32.500000,-2554.96332,-69286.94010,8614.06856,69867.08869
2024-01-10T00:09:33.500000,-2553.80478,-69281.18790,8604.11932,69860.11584
2024-01-10T00:09:34.500000,-2552.64663,-69275.43183,8594.15813,69853.13890
2024-01-10T00:09:35.500000,-2551.48886,-69269.67189,8584.18497,69846.15788
2024-01-10T00:09:36.500000,-2550.33148,-69263.90807,8574.19986,69839.17279
2024-01-10T00:09:37.500000,-2549.17450,-69258.14039,8564.20281,69832.18363
2024-01-10T00:09:38.500000,-2548.01792,-69252.36883,8554.19381,69825.19041
2024-01-10T00:09:39.500000,-2546.86174,-69246.59342,8544.17288,69818.19315
2024-01-10T00:09:40.500000,-2545.70596,-69240.81415,8534.13998,69811.19185
2024-01-10T00:09:41.500000,-2544.55057,-69235.03102,8524.09520,69804.18652
