Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),ECEF Error X (m),ECEF Error Y (m),ECEF Error Z (m),Body Azimuth (rad),Body Elevation (rad),Range (m),PSR (m),ADR,Clock Correction (s),Clock Noise (m),Delta Af0 (s),Delta Af1 (s/s),Iono Correction (m),Tropo Correction (m),PSR Offset (m),Receiver Antenna Azimuth (rad),Receiver Antenna Elevation (rad),Receiver Antenna Gain (dBi),SV Antenna Azimuth (rad),SV Antenna Elevation (rad),Relative Power Level (incl. Receiver Antenna gain) (dB),Doppler Frequency (Hz),PSR Change Rate (m/s),Receiver Carrier Phase Offset (rad),Satellite Carrier Phase Offset (rad),GPS TOW,GPS Week Number,SBAS t0,Calibration offset (m),PSR satellite time (ms)
500,20591045.59454,1348548.384885,-21230837.74704,0,0,0,2.396500181522,-0.2217072051454,30330610.01306,29479844.1385049,154917566.285,0.002837868620213,0,0,0,5.734576999666,1.409592954948e-81,0,-0.3807057320278,-0.2218692861789,-10.19306492117,2.150329065812,1.313765934372,-10.01647762986,32403.92373145,-6166.261659935,0,0,259182.500,2296,86368,0,401.6658246336
600,20590880.16469,1348682.51098,-21230989.63141,0,0,0,2.396498629636,-0.2216298607208,30329993.37812,29479227.5040842,154914325.8533,0.002837868617157,0,0,0,5.734187316044,1.409409491524e-81,0,-0.3806943625171,-0.2217919875094,-10.19191956165,2.150300985593,1.313761353073,-10.01547136954,32404.70936707,-6166.411161423,0,0,259182.600,2296,86368,0,501.6678815046
700,20590714.73473,1348816.639352,-21231141.51251,0,0,0,2.396497071789,-0.2215525142897,30329376.72822,29478610.8547168,154911085.3431,0.002837868614101,0,0,0,5.73379770595,1.409226001592e-81,0,-0.3806829943055,-0.2217146865492,-10.19077416818,2.150272896591,1.313756773222,-10.01446496761,32405.49471883,-6166.560608894,0,0,259182.700,2296,86368,0,601.6699384255
800,20590549.30466,1348950.770002,-21231293.39035,0,0,0,2.396495507982,-0.2214751658521,30328760.06338,29477994.1904065,154907844.7544,0.002837868611045,0,0,0,5.733408169413,1.409042485176e-81,0,-0.3806716276994,-0.221637384098,-10.18962875262,2.150244789082,1.313752194819,-10.01345843591,32406.27990419,-6166.7100247,0,0,259182.800,2296,86368,0,701.6719953962
900,20590383.87448,1349084.90293,-21231445.26493,0,0,0,2.396493938213,-0.2213978154077,30328143.38361,29477377.5111573,154904604.0871,0.002837868607989,0,0,0,5.733018706461,1.408858942301e-81,0,-0.3806602607608,-0.2215600795537,-10.18848330605,2.150216697359,1.313747617865,-10.01245176551,32407.0648742,-6166.859399527,0,0,259182.900,2296,86368,0,801.6740524168
1000,20590218.44419,1349219.038134,-21231597.13625,0,0,0,2.396492362483,-0.2213204629566,30327526.6889,29476760.8167485,154901363.3426,0.002837868604933,0,0,0,5.732404891823,1.408675372987e-81,0,-0.3806488989532,-0.2214827731246,-10.18733783155,2.150188609575,1.31374304236,-10.01144495948,32407.2599152,-6166.896514595,0,0,259183.000,2296,86368,0,901.6761094879
1100,20590053.01378,1349353.175616,-21231749.00431,0,0,0,2.396490780791,-0.2212431084987,30326909.97925,29476144.1076328,154898122.5184,0.002837868601877,0,0,0,5.732015615683,1.40849177726e-81,0,-0.3806375367922,-0.2214054644043,-10.1861923231,2.150160534057,1.313738468304,-10.01043801178,32408.634178,-6167.158028111,0,0,259183.100,2296,86368,0,1001.678166608
1200,20589887.58327,1349487.315375,-21231900.86911,0,0,0,2.396489193137,-0.2211657520339,30326293.25468,29475527.3835897,154894881.6158,0.002837868598821,0,0,0,5.731626413217,1.408308155141e-81,0,-0.3806261763892,-0.2213281538282,-10.18504678715,2.150132449556,1.313733895697,-10.00943092887,32409.41840411,-6167.307261378,0,0,259183.200,2296,86368,0,1101.680223778
1300,20589722.15264,1349621.457412,-21232052.73065,0,0,0,2.396487599521,-0.2210883935622,30325676.51519,29474910.644623,154891640.6347,0.002837868595765,0,0,0,5.731237284455,1.408124506653e-81,0,-0.3806148170089,-0.2212508410386,-10.18390121841,2.150104361803,1.313729324539,-10.00842370544,32410.20258128,-6167.456485331,0,0,259183.300,2296,86368,0,1201.682280998
1400,20589556.72191,1349755.601725,-21232204.58892,0,0,0,2.396485999943,-0.2210110330834,30325059.76078,29474293.8907366,154888399.5753,0.002837868592709,0,0,0,5.730848229422,1.407940831821e-81,0,-0.3806034594595,-0.2211735265413,-10.18275562436,2.150076269712,1.31372475483,-10.00741634896,32410.98651374,-6167.605662718,0,0,259183.400,2296,86368,0,1301.684338267
