Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),ECEF Error X (m),ECEF Error Y (m),ECEF Error Z (m),Body Azimuth (rad),Body Elevation (rad),Range (m),PSR (m),ADR,Clock Correction (s),Clock Noise (m),Delta Af0 (s),Delta Af1 (s/s),Iono Correction (m),Tropo Correction (m),PSR Offset (m),Receiver Antenna Azimuth (rad),Receiver Antenna Elevation (rad),Receiver Antenna Gain (dBi),SV Antenna Azimuth (rad),SV Antenna Elevation (rad),Relative Power Level (incl. Receiver Antenna gain) (dB),Doppler Frequency (Hz),PSR Change Rate (m/s),Receiver Carrier Phase Offset (rad),Satellite Carrier Phase Offset (rad),GPS TOW,GPS Week Number,SBAS t0,Calibration offset (m),PSR satellite time (ms)
500,-6993580.217862,-13656938.70109,22241921.34312,0,0,0,-0.1789152329886,0.01719877663149,25763639.83664,25598972.5869523,134523418.935,0.00054929937528,0,0,0,8.560205835099,1.107405142396e-81,0,-2.956007729978,0.01707496786653,-6.786725456492,1.132927498747,1.281284939608,-8.669836572821,-34157.23049255,6499.904843047,0,0,259182.500,2296,86368,0,414.6110187103
600,-6993362.751528,-13657096.67009,22241893.83138,0,0,0,-0.1789202441515,0.01711420765129,25764289.82684,25599622.5780294,134526834.6521,0.0005492993752119,0,0,0,8.561066757094,1.10875056446e-81,0,-2.955999851614,0.01699035640499,-6.787782294255,1.13290678665,1.281284518212,-8.671140622884,-34157.11179024,6499.88225475,0,0,259182.600,2296,86368,0,514.6088505735
700,-6993145.286457,-13657254.64023,22241866.31514,0,0,0,-0.178925257627,0.01702964121658,25764939.81477,25600272.5668435,134530250.3574,0.0005492993751438,0,0,0,8.561927835102,1.11009723182e-81,0,-2.955991970964,0.01690574718745,-6.788839103988,1.132886072413,1.281284098958,-8.672444495865,-34156.99272577,6499.859597534,0,0,259182.700,2296,86368,0,614.6066824441
800,-6992927.82265,-13657412.61151,22241838.79442,0,0,0,-0.1789302734155,0.01694507732723,25765589.80043,25600922.5533897,134533666.0507,0.0005492993750757,0,0,0,8.562789069224,1.111445131685e-81,0,-2.955984088259,0.01682114106044,-6.78989587512,1.132865352499,1.281283681847,-8.673748181201,-34156.87343617,6499.836897478,0,0,259182.800,2296,86368,0,714.6045143224
900,-6992710.360105,-13657570.58392,22241811.2692,0,0,0,-0.1789352915173,0.0168605159831,25766239.78382,25601572.5376628,134537081.732,0.0005492993750076,0,0,0,8.563650459555,1.112794251082e-81,0,-2.95597620162,0.0167365373852,-6.790952615628,1.132844635675,1.281283266878,-8.675051686882,-34156.75377461,6499.814126641,0,0,259182.900,2296,86368,0,814.6023462082
1000,-6992492.898824,-13657728.55748,22241783.73948,0,0,0,-0.1789403119328,0.01677595718405,25766889.76494,25602222.5193776,134540497.4029,0.0005492993749395,0,0,0,8.564231770816,1.114144576859e-81,0,-2.955968316488,0.01665193638613,-6.792009322709,1.132823916225,1.281282854051,-8.676355010116,-34157.37022005,6499.931432307,0,0,259183.000,2296,86368,0,914.6001781026
1100,-6992275.438805,-13657886.53218,22241756.20527,0,0,0,-0.1789453346623,0.01669140092995,25767539.74377,25602872.4990894,134543913.0603,0.0005492993748714,0,0,0,8.565093439517,1.115496095682e-81,0,-2.955960427418,0.01656733762897,-6.793066001788,1.13280319862,1.281282443366,-8.677658156338,-34156.51381526,6499.768463895,0,0,259183.100,2296,86368,0,1014.598010004
1200,-6992057.980051,-13658044.50801,22241728.66657,0,0,0,-0.1789503597063,0.01660684722065,25768189.72031,25603522.4765129,134547328.7056,0.0005492993748033,0,0,0,8.565955264723,1.116848794029e-81,0,-2.955952536481,0.01648274157608,-6.794122647089,1.132782479305,1.281282034822,-8.678961119785,-34156.39331192,6499.74553287,0,0,259183.200,2296,86368,0,1114.595841912
1300,-6991840.522559,-13658202.48498,22241701.12338,0,0,0,-0.1789553870651,0.01652229605603,25768839.69456,25604172.4516431,134550744.3389,0.0005492993747352,0,0,0,8.566817246532,1.118202658196e-81,0,-2.955944642975,0.0163981478482,-6.79517926335,1.132761755594,1.281281628419,-8.680263905205,-34156.27271069,6499.722583219,0,0,259183.300,2296,86368,0,1214.593673829
1400,-6991623.066331,-13658360.4631,22241673.57569,0,0,0,-0.178960416739,0.01643774743593,25769489.6665,25604822.4244749,134554159.9602,0.0005492993746671,0,0,0,8.567679385043,1.119557674289e-81,0,-2.955936747662,0.01631355698134,-6.796235843875,1.132741033796,1.281281224158,-8.681566505915,-34156.15176687,6499.699568376,0,0,259183.400,2296,86368,0,1314.591505753
