Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),ECEF Error X (m),ECEF Error Y (m),ECEF Error Z (m),Body Azimuth (rad),Body Elevation (rad),Range (m),PSR (m),ADR,Clock Correction (s),Clock Noise (m),Delta Af0 (s),Delta Af1 (s/s),Iono Correction (m),Tropo Correction (m),PSR Offset (m),Receiver Antenna Azimuth (rad),Receiver Antenna Elevation (rad),Receiver Antenna Gain (dBi),SV Antenna Azimuth (rad),SV Antenna Elevation (rad),Relative Power Level (incl. Receiver Antenna gain) (dB),Doppler Frequency (Hz),PSR Change Rate (m/s),Receiver Carrier Phase Offset (rad),Satellite Carrier Phase Offset (rad),GPS TOW,GPS Week Number,SBAS t0,Calibration offset (m),PSR satellite time (ms)
185100,23559928.81794,10567325.62786,-7176391.267529,0,0,0,2.061127687127,-0.5792505066522,30233799.48865,30279466.9739675,159119619.2441,-0.0001523132995295,0,0,0,5.106862748961,1.048714748054e-81,0,-0.6848688571269,-0.5797255816094,-14.76330379975,1.608098947204,1.327486013216,-14.95892232783,25498.98557923,-4852.295618504,0,0,259367.100,2296,160,0,184998.99857
185200,23559839.12027,10567323.90221,-7176692.376111,0,0,0,2.061142882516,-0.5791857005189,30233314.23968,30278981.7249301,159117069.2449,-0.0001523132998454,0,0,0,5.106704512741,1.048518622136e-81,0,-0.6848316749343,-0.5796608456151,-14.76237343402,1.608036650292,1.327475502638,-14.95848303,25500.99909413,-4852.67877765,0,0,259367.200,2296,160,0,185099.0001886
185300,23559749.41895,10567322.17625,-7176993.483207,0,0,0,2.061158067104,-0.5791208911597,30232828.95239,30278496.4375779,159114519.0443,-0.0001523133001613,0,0,0,5.106546341415,1.048322506443e-81,0,-0.6847944977097,-0.5795961064154,-14.76144302222,1.607974346456,1.327464992552,-14.95804364334,25503.01254051,-4853.061923757,0,0,259367.300,2296,160,0,185199.0018073
185400,23559659.71398,10567320.44996,-7177294.588816,0,0,0,2.061173240894,-0.5790560785748,30232343.62679,30278011.1119133,159111968.6424,-0.0001523133004772,0,0,0,5.106388235,1.04812640099e-81,0,-0.6847573260553,-0.5795313639739,-14.76051256383,1.607912085292,1.327454482958,-14.95760416731,25505.02572261,-4853.445019573,0,0,259367.400,2296,160,0,185299.0034262
185500,23559570.00535,10567318.72336,-7177595.69294,0,0,0,2.061188403883,-0.5789912627644,30231858.26288,30277525.747939,159109418.0391,-0.0001523133007931,0,0,0,5.106230193514,1.047930305791e-81,0,-0.6847201596788,-0.5794666185838,-14.75958206307,1.607849799741,1.327443973857,-14.95716460611,25507.03889493,-4853.828113526,0,0,259367.500,2296,160,0,185399.0050452
185600,23559480.29308,10567316.99645,-7177896.795577,0,0,0,2.061203556073,-0.5789264437287,30231372.86066,30277040.3456577,159106867.2346,-0.0001523133011091,0,0,0,5.106072216975,1.047734220863e-81,0,-0.6846829971721,-0.5794018697854,-14.75865151332,1.607787530863,1.327433465249,-14.95672495311,25509.05199872,-4854.211194441,0,0,259367.600,2296,160,0,185499.0066643
185700,23559390.57715,10567315.26921,-7178197.896727,0,0,0,2.061218697463,-0.5788616214681,30230887.42014,30276554.905072,159104316.2288,-0.000152313301425,0,0,0,5.105914305398,1.04753814622e-81,0,-0.6846458431746,-0.5793371177482,-14.75772091703,1.607725278919,1.327422957134,-14.95628521075,25511.06484802,-4854.594226927,0,0,259367.700,2296,160,0,185599.0082836
185800,23559300.85757,10567313.54166,-7178498.996391,0,0,0,2.061233828053,-0.5787967959827,30230401.94131,30276069.4261844,159101765.0216,-0.0001523133017409,0,0,0,5.105756458803,1.047342081876e-81,0,-0.6846086927844,-0.5792723626648,-14.75679027696,1.607663020576,1.327412449512,-14.95584538177,25513.07747219,-4854.977216572,0,0,259367.800,2296,160,0,185699.009903
185900,23559211.13434,10567311.81378,-7178800.094569,0,0,0,2.061248947843,-0.5787319672728,30229916.42419,30275583.9089976,159099213.6133,-0.0001523133020568,0,0,0,5.105598677206,1.047146027846e-81,0,-0.684571547418,-0.5792076040926,-14.75585958674,1.607600749491,1.327401942384,-14.95540545979,25515.09004741,-4855.360196903,0,0,259367.900,2296,160,0,185799.0115225
186000,23559121.40745,10567310.08559,-7179101.19126,0,0,0,2.061264056832,-0.5786671353385,30229430.86877,30275098.353321,159096662.0047,-0.0001523133023727,0,0,0,5.105247667103,1.046949984147e-81,0,-0.6845344075722,-0.5791428423171,-14.75492885049,1.607538510412,1.327391435749,-14.95496544892,25516.5947095,-4855.646524578,0,0,259368.000,2296,160,0,185899.0131421
