Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),ECEF Error X (m),ECEF Error Y (m),ECEF Error Z (m),Body Azimuth (rad),Body Elevation (rad),Range (m),PSR (m),ADR,Clock Correction (s),Clock Noise (m),Delta Af0 (s),Delta Af1 (s/s),Iono Correction (m),Tropo Correction (m),PSR Offset (m),Receiver Antenna Azimuth (rad),Receiver Antenna Elevation (rad),Receiver Antenna Gain (dBi),SV Antenna Azimuth (rad),SV Antenna Elevation (rad),Relative Power Level (incl. Receiver Antenna gain) (dB),Doppler Frequency (Hz),PSR Change Rate (m/s),Receiver Carrier Phase Offset (rad),Satellite Carrier Phase Offset (rad),GPS TOW,GPS Week Number,SBAS t0,Calibration offset (m),PSR satellite time (ms)
500,-12972827.9152,11948224.17243,-23789591.39471,0,0,0,-2.615568625642,-0.344761989505,31317719.22765,29576092.2463144,155423345.7593,0.005809463868914,0,0,0,6.471587283457,1.409592954948e-81,0,0.8908849103951,-0.3443456744319,-11.93847349827,0.2157796988212,1.323078368803,-11.41499708992,24969.21704199,-4751.484017819,0,0,259182.500,2296,86368,0,401.3447755036
600,-12972883.38514,11947992.03575,-23789677.66062,0,0,0,-2.615584313961,-0.3447020082287,31317244.07155,29575617.0912134,155420848.8076,0.005809463863921,0,0,0,6.47109021995,1.409409491524e-81,0,0.8908821610848,-0.344285563357,-11.93768996304,0.2158561930872,1.323072921814,-11.41442560425,24969.81659288,-4751.59810856,0,0,259182.600,2296,86368,0,501.3463604504
700,-12972938.85717,11947759.89868,-23789763.92288,0,0,0,-2.615600000093,-0.3446420259769,31316768.90404,29575141.9247068,155418351.796,0.005809463858927,0,0,0,6.470593178748,1.409226001592e-81,0,0.8908794184423,-0.3442254511143,-11.93690641259,0.2159326789944,1.323067475639,-11.41385404681,24970.41586969,-4751.712147146,0,0,259182.700,2296,86368,0,601.3479454353
800,-12972994.33129,11947527.76122,-23789850.18149,0,0,0,-2.615615684037,-0.3445820427499,31316293.72514,29574666.7468,155415854.7244,0.005809463853934,0,0,0,6.470096159864,1.409042485176e-81,0,0.8908766824735,-0.3441653382461,-11.93612285398,0.2160091666388,1.323062030278,-11.41328242465,24971.01476477,-4751.82611309,0,0,259182.800,2296,86368,0,701.3495304582
900,-12973049.80749,11947295.62337,-23789936.43645,0,0,0,-2.615631365793,-0.3445220585483,31315818.53484,29574191.5574983,155413357.593,0.00580946384894,0,0,0,6.469599163308,1.408858942301e-81,0,0.8908739548805,-0.3441052243426,-11.93533928189,0.2160856523855,1.323056585731,-11.41271073245,24971.61342492,-4751.94003433,0,0,259182.900,2296,86368,0,801.3511155191
1000,-12973105.28577,11947063.48513,-23790022.68776,0,0,0,-2.615647045364,-0.3444620733724,31315343.33314,29573716.3566751,155410860.4024,0.005809463843947,0,0,0,6.468970340095,1.408675372987e-81,0,0.8908712302818,-0.3440451095525,-11.93455569823,0.2161621380958,1.323051141999,-11.41213897212,24971.86541405,-4751.987986267,0,0,259183.000,2296,86368,0,901.3527006184
1100,-12973160.76614,11946831.3465,-23790108.93541,0,0,0,-2.615662722749,-0.3444020872227,31314868.12007,29573241.1445995,155408363.1514,0.005809463838953,0,0,0,6.46847342604,1.40849177726e-81,0,0.8908685140021,-0.3439849935939,-11.93377209934,0.2162386336999,1.323045699081,-11.41156713999,24972.80999154,-4752.167733386,0,0,259183.100,2296,86368,0,1001.354285755
1200,-12973216.24859,11946599.20748,-23790195.17942,0,0,0,-2.615678397948,-0.3443421000995,31314392.89561,29572765.9211449,155405865.8405,0.005809463833959,0,0,0,6.46797653435,1.408308155141e-81,0,0.8908658040999,-0.3439248767649,-11.93298848911,0.2163151178141,1.323040256978,-11.41099523994,24973.40777075,-4752.281486988,0,0,259183.200,2296,86368,0,1101.35587093
1300,-12973271.73313,11946367.06808,-23790281.41977,0,0,0,-2.615694070963,-0.3442821120034,31313917.65978,29572290.6863168,155403368.4698,0.005809463828966,0,0,0,6.467479665037,1.408124506653e-81,0,0.8908631011706,-0.3438647588227,-11.93220486437,0.2163915952327,1.323034815689,-11.41042326879,24974.0052759,-4752.395188436,0,0,259183.300,2296,86368,0,1201.357456143
1400,-12973327.21976,11946134.92828,-23790367.65647,0,0,0,-2.615709741793,-0.3442221229347,31313442.41259,29571815.4401203,155400871.0394,0.005809463823972,0,0,0,6.466982818112,1.407940831821e-81,0,0.8908604046032,-0.3438046401114,-11.9314212296,0.2164680737345,1.323029375215,-11.40985123104,24974.60256569,-4752.508848906,0,0,259183.400,2296,86368,0,1301.359041393
1500,-12973382.70846,11945902.7881,-23790453.88952,0,0,0,-2.61572541044,-0.3441621328939,31312967.15403,29571340.1825609,155398373.5493,0.005809463818979,0,0,0,6.466485993585,1.407757130666e-81,0,0.8908577165829,-0.3437445202107,-11.93063757933,0.216544563716,1.323023935557,-11.40927912118,24975.19955206,-4752.622451633,0,0,259183.500,2296,86368,0,1401.360626682
1600,-12973438.19926,11945670.64753,-23790540.11892,0,0,0,-2.615741076904,-0.3441021418813,31312491.88411,29570864.9136438,155395875.9995,0.005809463813985,0,0,0,6.465989191469,1.407573403213e-81,0,0.8908550312249,-0.3436843996331,-11.92985392024,0.2166210546695,1.323018496713,-11.40870694591,24975.79625456,-4752.736000344,0,0,259183.600,2296,86368,0,1501.362212009
1700,-12973493.69214,11945438.50657,-23790626.34467,0,0,0,-2.615756741185,-0.3440421498974,31312016.60284,29570389.6333743,155393378.3901,0.005809463808992,0,0,0,6.465492411773,1.407389649483e-81,0,0.8908523543599,-0.3436242776853,-11.92907024328,0.2166975369531,1.323013058684,-11.40813469617,24976.39269278,-4752.849498764,0,0,259183.700,2296,86368,0,1601.363797373
1800,-12973549.1871,11945206.36522,-23790712.56677,0,0,0,-2.615772403284,-0.3439821569427,31311541.31022,29569914.3417578,155390880.721,0.005809463803998,0,0,0,6.46499565451,1.407205869501e-81,0,0.8908496841732,-0.3435641550261,-11.92828655706,0.2167740127052,1.32300762147,-11.40756238055,24976.9888863,-4752.962950617,0,0,259183.800,2296,86368,0,1701.365382775
1900,-12973604.68414,11944974.22348,-23790798.78521,0,0,0,-2.615788063202,-0.3439221630174,31311066.00627,29569439.0387997,155388382.9923,0.005809463799005,0,0,0,6.46449891969,1.407022063289e-81,0,0.8908470208978,-0.3435040312337,-11.92750285606,0.2168504912858,1.323002185072,-11.40698999355,24977.58472743,-4753.076335415,0,0,259183.900,2296,86368,0,1801.366968215
2000,-12973660.18328,11944742.08136,-23790885.00001,0,0,0,-2.615803720939,-0.3438621681222,31310590.69097,29568963.7243737,155385885.2047,0.005809463794011,0,0,0,6.463870725994,1.406838230871e-81,0,0.8908443653453,-0.3434439065435,-11.92671914336,0.2169269685697,1.322996749489,-11.40641753822,24977.83481764,-4753.123925999,0,0,259184.000,2296,86384,0,1901.368553693
2100,-12973715.68449,11944509.93884,-23790971.21115,0,0,0,-2.615819376496,-0.3438021722573,31310115.36435,29568488.3987482,155383387.3569,0.005809463789017,0,0,0,6.463374073947,1.406654372269e-81,0,0.8908417133382,-0.3433837809122,-11.92593541839,0.2170034547199,1.322991314722,-11.40584501401,24978.77564622,-4753.302959725,0,0,259184.100,2296,86384,0,2001.370139209
2200,-12973771.18779,11944277.79594,-23791057.41864,0,0,0,-2.615835029872,-0.3437421754232,31309640.02639,29568013.061797,155380889.4496,0.005809463784024,0,0,0,6.462877444381,1.406470487507e-81,0,0.8908390692146,-0.3433236542856,-11.92515168045,0.2170799378098,1.322985880771,-11.40527242019,24979.37073366,-4753.4162011,0,0,259184.200,2296,86384,0,2101.371724762
2300,-12973826.69318,11944045.65265,-23791143.62248,0,0,0,-2.61585068107,-0.3436821776204,31309164.67712,29567537.7135254,155378391.4828,0.00580946377903,0,0,0,6.462380837306,1.406286576607e-81,0,0.8908364319321,-0.3432635267316,-11.92436793042,0.2171564109985,1.322980447635,-11.40469975764,24979.96543936,-4753.529369831,0,0,259184.300,2296,86384,0,2201.373310354
2400,-12973882.20065,11943813.50897,-23791229.82267,0,0,0,-2.615866330089,-0.3436221788492,31308689.31653,29567062.3539388,155375893.4565,0.005809463774037,0,0,0,6.461884252734,1.406102639593e-81,0,0.8908338013726,-0.3432033983069,-11.92358416904,0.2172328866664,1.322975015315,-11.40412702711,24980.55996886,-4753.642505035,0,0,259184.400,2296,86384,0,2301.374895982
2500,-12973937.71021,11943581.3649,-23791316.01921,0,0,0,-2.61588197693,-0.34356217911,31308213.94464,29566586.9830424,155373395.3708,0.005809463769043,0,0,0,6.461387690676,1.405918676488e-81,0,0.8908311772243,-0.343143268792,-11.92280039345,0.2173093633046,1.322969583811,-11.40355422572,24981.15410684,-4753.755565733,0,0,259184.500,2296,86384,0,2401.376481649
2600,-12973993.22185,11943349.22045,-23791402.2121,0,0,0,-2.615897621594,-0.3435021784034,31307738.56144,29566111.6008416,155370897.2257,0.00580946376405,0,0,0,6.460891151142,1.405734687315e-81,0,0.890828561243,-0.3430831380164,-11.92201660143,0.2173858477674,1.322964153123,-11.40298135124,24981.74802948,-4753.868585452,0,0,259184.600,2296,86384,0,2501.378067353
2700,-12974048.73557,11943117.07561,-23791488.40133,0,0,0,-2.61591326408,-0.3434421767297,31307263.16694,29565636.2073418,155368399.0212,0.005809463759056,0,0,0,6.460394634145,1.405550672097e-81,0,0.890825948679,-0.3430230068783,-11.92123280468,0.2174623213367,1.322958723251,-11.40241056835,24982.34167804,-4753.981553018,0,0,259184.700,2296,86384,0,2601.379653095
2800,-12974104.25138,11942884.93037,-23791574.58691,0,0,0,-2.61592890439,-0.3433821740893,31306787.76114,29565160.8025482,155365900.7574,0.005809463754062,0,0,0,6.459898139695,1.405366630856e-81,0,0.8908233441137,-0.3429628743885,-11.92044899031,0.2175387885309,1.322953294196,-11.40185131338,24982.93500359,-4754.094459116,0,0,259184.800,2296,86384,0,2701.381238875
2900,-12974159.76928,11942652.78475,-23791660.76885,0,0,0,-2.615944542524,-0.3433221704826,31306312.34406,29564685.3864662,155363402.4342,0.005809463749069,0,0,0,6.459401667803,1.405182563617e-81,0,0.890820745789,-0.3429027407724,-11.91966516126,0.2176152649053,1.322947865956,-11.40129198498,24983.52808444,-4754.207318649,0,0,259184.900,2296,86384,0,2801.382824692
3000,-12974215.28926,11942420.63875,-23791746.94713,0,0,0,-2.615960178483,-0.3432621659102,31305836.91569,29564209.95897,155360904.0525,0.005809463744075,0,0,0,6.458774105275,1.404998470403e-81,0,0.8908181549191,-0.3428426066938,-11.91888132619,0.2176917404596,1.322942438534,-11.40073259181,24983.77636381,-4754.254564643,0,0,259185.000,2296,86384,0,2901.384410548
3100,-12974270.81132,11942188.49235,-23791833.12176,0,0,0,-2.615975812267,-0.3432021603723,31305361.47605,29563734.5203272,155358405.6108,0.005809463739082,0,0,0,6.458277716428,1.404814351235e-81,0,0.8908155716999,-0.3427824711353,-11.91809747182,0.2177682207548,1.322937011928,-11.40017312061,24984.71336518,-4754.432870075,0,0,259185.100,2296,86384,0,3001.38599644
3200,-12974326.33547,11941956.34557,-23791919.29273,0,0,0,-2.615991443877,-0.3431421538695,31304886.02513,29563259.070412,155355907.1098,0.005809463734088,0,0,0,6.457781350177,1.404630206138e-81,0,0.8908129921619,-0.3427223349455,-11.91731360922,0.2178446926069,1.322931586138,-11.39961358243,24985.30564339,-4754.54557687,0,0,259185.200,2296,86384,0,3101.387582371
3300,-12974381.8617,11941724.1984,-23792005.46006,0,0,0,-2.616007073313,-0.3430821464021,31304410.56295,29562783.6092297,155353408.5497,0.005809463729095,0,0,0,6.457285006532,1.404446035135e-81,0,0.8908104205773,-0.3426621978038,-11.91652973422,0.217921160575,1.322926161166,-11.39905397308,24985.8975007,-4754.658203572,0,0,259185.300,2296,86384,0,3201.389168338
3400,-12974437.39002,11941492.05084,-23792091.62373,0,0,0,-2.616022700576,-0.3430221379706,31303935.08951,29562308.1367856,155350909.9303,0.005809463724101,0,0,0,6.456788685504,1.404261838247e-81,0,0.8908078554072,-0.3426020594689,-11.91574584366,0.2179976258535,1.32292073701,-11.39849428941,24986.48918182,-4754.770796746,0,0,259185.400,2296,86384,0,3301.390754344
3500,-12974492.92043,11941259.90289,-23792177.78376,0,0,0,-2.616038325667,-0.3429621285753,31303459.60481,29561832.6530851,155348411.2518,0.005809463719107,0,0,0,6.456292387105,1.4040776155e-81,0,0.8908052968779,-0.3425419201831,-11.91496194071,0.2180740946946,1.322915313671,-11.39793453458,24987.08060845,-4754.883341491,0,0,259185.500,2296,86384,0,3401.392340387
3600,-12974548.45292,11941027.75456,-23792263.94013,0,0,0,-2.616053948585,-0.3429021182168,31302984.10885,29561357.1581335,155345912.5142,0.005809463714114,0,0,0,6.455796111346,1.403893366915e-81,0,0.8908027453699,-0.3424817800321,-11.91417802648,0.2181505767151,1.32290989115,-11.39737470969,24987.67172186,-4754.995826632,0,0,259185.600,2296,86384,0,3501.393926467
3700,-12974603.98749,11940795.60584,-23792350.09285,0,0,0,-2.616069569332,-0.3428421068954,31302508.60166,29560881.6519361,155343413.7175,0.00580946370912,0,0,0,6.455299858238,1.403709092516e-81,0,0.8908002020894,-0.3424216390294,-11.91339410115,0.2182270466986,1.322904469445,-11.39681481493,24988.26256119,-4755.108259618,0,0,259185.700,2296,86384,0,3601.395512585
3800,-12974659.52415,11940563.45673,-23792436.24192,0,0,0,-2.616085187908,-0.3427820946116,31302033.08322,29560406.1344982,155340914.8617,0.005809463704127,0,0,0,6.454803627792,1.403524792325e-81,0,0.8907976614961,-0.3423614966509,-11.91261015789,0.2183035104637,1.322899048558,-11.39625484344,24988.85311666,-4755.220638588,0,0,259185.800,2296,86384,0,3701.397098741
