Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),ECEF Error X (m),ECEF Error Y (m),ECEF Error Z (m),Body Azimuth (rad),Body Elevation (rad),Range (m),PSR (m),ADR,Clock Correction (s),Clock Noise (m),Delta Af0 (s),Delta Af1 (s/s),Iono Correction (m),Tropo Correction (m),PSR Offset (m),Receiver Antenna Azimuth (rad),Receiver Antenna Elevation (rad),Receiver Antenna Gain (dBi),SV Antenna Azimuth (rad),SV Antenna Elevation (rad),Relative Power Level (incl. Receiver Antenna gain) (dB),Doppler Frequency (Hz),PSR Change Rate (m/s),Receiver Carrier Phase Offset (rad),Satellite Carrier Phase Offset (rad),GPS TOW,GPS Week Number,SBAS t0,Calibration offset (m),PSR satellite time (ms)
500,19737189.58741,-1316260.987997,19685685.38333,0,0,0,0.818858808441,-0.50630643421,30820766.45184,30886236.7337077,160832661.9523,-0.000218360418633,0,0,0,7.475232746674,1.409592954948e-81,0,-1.958911095193,-0.5067909043748,-13.79198766192,2.383089116982,1.326603631854,-18.82822523561,-13685.64199823,2628.183659166,0,0,259182.500,2296,86368,0,396.9746038984
600,19737358.0869,-1316111.730158,19685526.81706,0,0,0,0.8188815185904,-0.5063406190962,30821029.25489,30886499.5357862,160834030.4363,-0.0002183604168645,0,0,0,7.474798302724,1.409409491524e-81,0,-1.958875725756,-0.5068252472554,-13.79241268558,2.382994980979,1.326608358376,-18.82844080149,-13684.03622388,2627.875287086,0,0,259182.600,2296,86368,0,496.9737272851
700,19737526.586,-1315962.474606,19685368.24717,0,0,0,0.8189042299367,-0.5063748003642,30821292.02709,30886762.3070263,160835398.7596,-0.000218360415096,0,0,0,7.474363778184,1.409226001592e-81,0,-1.958840350365,-0.5068595866368,-13.79283766593,2.382900838088,1.326613084684,-18.82865632759,-13682.43035255,2627.566896379,0,0,259182.700,2296,86368,0,596.9728507746
800,19737695.0847,-1315813.221339,19685209.67367,0,0,0,0.8189269424791,-0.5064089780137,30821554.76845,30887025.0474252,160836766.9223,-0.0002183604133275,0,0,0,7.473929173085,1.409042485176e-81,0,-1.958804969696,-0.5068939221925,-13.79326259893,2.382806702978,1.326617810778,-18.82887180989,-13680.82426782,2627.258464694,0,0,259182.800,2296,86368,0,696.9719743669
900,19737863.58301,-1315663.970359,19685051.09657,0,0,0,0.8189496562172,-0.5064431520441,30821817.47897,30887287.75698,160838134.9244,-0.000218360411559,0,0,0,7.473494487457,1.408858942301e-81,0,-1.958769581535,-0.50692825417,-13.79368748765,2.382712547885,1.326622536657,-18.82908725146,-13679.21807641,2626.95001252,0,0,259182.900,2296,86368,0,796.9710980622
1000,19738032.08093,-1315514.721664,19684892.51585,0,0,0,0.8189723711501,-0.5064773224551,30822080.15865,30887550.4353323,160839502.7678,-0.0002183604097905,0,0,0,7.472703829587,1.408675372987e-81,0,-1.958734191439,-0.5069625824762,-13.79411233094,2.382618414906,1.326627262321,-18.82930265115,-13678.53837982,2626.819483936,0,0,259183.000,2296,86368,0,896.9702218615
1100,19738200.57846,-1315365.475256,19684733.93152,0,0,0,0.8189950872774,-0.5065114892462,30822342.80747,30887813.0831909,160840870.4486,-0.000218360408022,0,0,0,7.472268980187,1.40849177726e-81,0,-1.958698793738,-0.506996907284,-13.79453713093,2.382524276231,1.32663198777,-18.82951801111,-13676.00526681,2626.333026215,0,0,259183.100,2296,86368,0,996.9693457626
1200,19738369.07559,-1315216.231133,19684575.34358,0,0,0,0.8190178045983,-0.506545652417,30822605.42544,30888075.7001973,160842237.9688,-0.0002183604062535,0,0,0,7.471834050357,1.408308155141e-81,0,-1.958663390745,-0.5070312284127,-13.79496188539,2.382430109673,1.326636713005,-18.82973332911,-13674.39865833,2626.024493948,0,0,259183.200,2296,86368,0,1096.968469767
1300,19738537.57233,-1315066.989297,19684416.75204,0,0,0,0.8190405231121,-0.506579811967,30822868.01256,30888338.2863486,160843605.3284,-0.000218360404485,0,0,0,7.471399040126,1.408124506653e-81,0,-1.958627981559,-0.5070655460083,-13.79538659612,2.382335959862,1.326641438024,-18.82994860697,-13672.79189466,2625.715931877,0,0,259183.300,2296,86368,0,1196.967593873
1400,19738706.06867,-1314917.749746,19684258.15688,0,0,0,0.8190632428184,-0.5066139678959,30823130.56882,30888600.8416422,160844972.5272,-0.0002183604027165,0,0,0,7.470963949524,1.407940831821e-81,0,-1.958592567223,-0.5070998598635,-13.79581126056,2.382241803742,1.326646162827,-18.83016384214,-13671.184937,2625.407332554,0,0,259183.400,2296,86368,0,1296.966718083
1500,19738874.56463,-1314768.512482,19684099.55811,0,0,0,0.8190859637163,-0.5066481202031,30823393.09422,30888863.3660752,160846339.5653,-0.000218360400948,0,0,0,7.470528778583,1.407757130666e-81,0,-1.958557145027,-0.5071341702322,-13.79623588185,2.382147634554,1.326650887416,-18.83037903776,-13669.57786295,2625.09871088,0,0,259183.500,2296,86368,0,1396.965842396
1600,19739043.06019,-1314619.277504,19683940.95573,0,0,0,0.8191086858053,-0.5066822688884,30823655.58875,30889125.8596449,160847706.4428,-0.0002183603991795,0,0,0,7.470093527331,1.407573403213e-81,0,-1.958521721489,-0.5071684768023,-13.79666045614,2.382053494926,1.326655611788,-18.83059418998,-13667.97066281,2624.790064991,0,0,259183.600,2296,86368,0,1496.964966812
1700,19739211.55535,-1314470.044812,19683782.34974,0,0,0,0.8191314090847,-0.5067164139512,30823918.05242,30889388.3223486,160849073.1595,-0.000218360397411,0,0,0,7.469658195799,1.407389649483e-81,0,-1.958486289915,-0.5072027799943,-13.79708498861,2.381959313342,1.326660335945,-18.83080930401,-13666.36341418,2624.481409788,0,0,259183.700,2296,86368,0,1596.96409133
1800,19739380.05013,-1314320.814406,19683623.74014,0,0,0,0.8191541335539,-0.506750555391,30824180.48522,30889650.7541834,160850439.7155,-0.0002183603956425,0,0,0,7.469222784018,1.407205869501e-81,0,-1.958450852948,-0.5072370794104,-13.79750947436,2.3818651429,1.326665059885,-18.83102437494,-13664.75592306,2624.17270802,0,0,259183.800,2296,86368,0,1696.963215952
